RMS,Peak,Kurtosis,Skewness,Crest_Factor,Shape_Factor,Energy_0.0_50.0Hz,Energy_50.0_100.0Hz,Energy_100.0_200.0Hz,Energy_200.0_400.0Hz,Energy_400.0_800.0Hz,Energy_800.0_1600.0Hz,Energy_1600.0_3200.0Hz,Energy_3200.0_6000.0Hz,Amp_BPFI,Amp_BPFO,Amp_BSF,Label,Load
-0.7113128888728982,-0.8937574317569282,-0.6227550181643351,-2.084694296052737,-0.7584076778846276,-0.7516272811478274,0.7973861788208667,1.0436608862006815,1.6993512536592557,-0.5465322894241009,-0.2904266207776561,-0.2764630824408598,-0.33073703373870034,-0.39336663088536394,-0.5036412515367641,2.391756067608056,2.9083802980538342,0,1
3.985153033877682,3.341222763523126,-0.5655216030241523,0.2587988568439579,-0.6436577152165381,-0.5205552832531873,0.17465802385786494,-0.4239872224532657,-0.007256844665566037,-0.3856277184619481,-0.2710722304804314,-0.09917857687552964,2.8965720619907156,3.617803148713384,-0.5036412515367641,-0.45237554821239395,-0.012561100545225933,3,2
0.7359907259326898,2.490319164326384,2.3242950762757753,2.257247052730997,1.9918219271465067,2.70944631079357,0.010348984515064401,-0.37987482794904487,-0.506473840488132,-0.2546220795158478,0.2637552681841485,0.09010595803619798,-0.16052892096092516,3.1773701415117266,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
1.0667277600116165,0.7672562123543606,-0.49996858077910894,0.4852787194113109,-0.588358154677075,-0.501065653287312,-0.34683321460984534,-0.44308429919020514,0.05472457363095472,-0.6434176725099169,-0.2502519985524961,-0.08389588369468474,0.8350710518801826,-0.33013456367402677,-0.5036412515367641,-0.28686661386501777,-0.4575069685216183,2,2
-0.6618259890702248,-0.8278894551982251,-0.585891816455308,-0.25527698395716797,-0.5089889689177941,-0.6139997733616784,-0.38044738880027446,-0.4489884785757803,-0.534869963889972,-0.5985427072080997,-0.27283203660479227,-0.3229785718556785,-0.3297549602692773,-0.36975173683014056,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
-0.7100673767928183,-0.8917351652512785,-0.63244613797923,-0.7763773703591147,-0.7450852406666831,-0.7340753236265483,1.093904678691911,3.434637014251097,3.1787934457738802,0.13773070868596848,-0.2901973993445962,-0.2875575452810561,-0.3306899009835291,-0.39338465536563655,-0.5036412515367641,2.5308584543089583,2.7333501191320693,0,1
-0.43078191582978775,-0.15943962249093227,1.422789681866099,-0.45539149857778816,1.6028266095943502,1.0940670391720828,-0.3788962705310064,-0.4496808193286217,-0.6592696453217165,-0.6964066102810966,-0.2801535607077784,-0.3368700276529754,-0.3114279336342629,-0.2662817979371835,-0.5036412515367641,-0.49500765238139194,-0.5401491080371235,1,1
-0.7138511831696734,-0.9085152632611799,-0.6429302305933013,-0.8812307776839761,-0.9359063778024469,-0.7289337560509402,1.1747849505034473,1.8378978397294725,1.140018018410359,0.3444640638869459,-0.2901799463129869,-0.290845283287325,-0.3306064436431602,-0.39337523790290546,-0.5036412515367641,2.7475170712452,0.36997015592347726,0,1
-0.7129337056726269,-0.899395111498851,-0.6476381380345935,-1.301224486727151,-0.8181087943543414,-0.7696178925797441,2.719673406802739,0.9542094779458405,0.43858951124913464,0.07274704068269465,-0.28804061595613895,-0.28164679258988207,-0.33069785340212215,-0.39337898198969856,-0.5036412515367641,-0.34525174460226515,0.10665442299717355,0,2
-0.6471462126667661,-0.8379903885787041,-0.6268566574302498,0.14128702590507886,-0.742513566489545,-0.7376949408733454,-0.3728752810028376,-0.44946794548657354,-0.5303947020582558,-0.6901182498851164,-0.28340337145544403,-0.34549955075701105,-0.33007210926339975,-0.35244061753428363,-0.5036412515367641,-0.5256530149840621,-0.5175441992458338,2,1
-0.6481406524576468,-0.8444145133052386,-0.6260485579938442,0.4611499923493971,-0.7963961446392834,-0.6790923172131512,-0.36952582708312853,-0.449106432754207,-0.5537079646694631,-0.6408674576507123,-0.28313437338660535,-0.34688324731896375,-0.33006306556381065,-0.35291010239147425,-0.5036412515367641,-0.6002272292466956,-0.44716654536084194,2,1
0.468333455215156,0.5378056733304333,-0.10343753172970423,-0.4773439453388076,-0.0912032846571189,0.6175752687088228,-0.37371256626877786,-0.4469097712639934,-0.4120314969386053,-0.45952967740202166,-0.23999138107705884,-0.2538895333744915,-0.19103914405575234,0.827741708166363,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
-0.6543866278568989,-0.8562384729335678,-0.6094859153654734,0.5985811328386178,-0.8628448809949324,-0.635519302062385,-0.38111107672891686,-0.45015698752391026,-0.3151768290721163,-0.634787058054094,-0.2724194845734082,-0.3447348454970633,-0.32969616573536176,-0.36295659252813467,-0.5036412515367641,-0.44534830497441263,-0.5655688380429529,2,2
-0.7356793871538974,-0.9275388573340878,-0.6573418502545632,-0.9550332745843638,-0.9778134757487287,-0.8072725486593465,0.3267634022989344,0.1742522875913566,-0.06509319851425435,-0.3762356578598465,-0.29104775859423604,-0.2984135477875328,-0.3308226708346808,-0.393382186799639,-0.5036412515367641,0.6437486817480097,0.0011184429335646204,0,1
-0.3489340714440912,-0.5450342296383549,-0.5838185142543666,0.11150687443696046,-0.5867590676098438,-0.5924110563327256,-0.37804561293823896,-0.44957987841191377,-0.20852466351040314,-0.9360767480700196,-0.2776847726930058,-0.2905043036590231,-0.30890141396676885,-0.14301356114538558,1.9378617365687452,-0.37586944944831496,-0.4688000668712526,3,0
-0.6765809840430901,-0.8393024570898536,-0.5928345998574118,-0.9852221218480505,-0.47717373973528027,-0.702590487919356,-0.3809035487019342,-0.4499141972013982,-0.5573999288227763,2.5569363203582927,-0.2841853297795787,-0.24762632854117111,-0.3293787322363833,-0.39101998806047644,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,3,3
-0.7035934664589714,-0.8929428276739882,-0.613174880568864,-1.131239748616549,-0.8332039727244548,-0.6875178599109939,1.001411213918437,3.8655547678821196,2.9721702019277254,0.33088980183127614,-0.2836735940093399,-0.28938484390411306,-0.33067242903651767,-0.39338710195405296,-0.5036412515367641,3.3594294082634013,1.2723869987189558,0,2
0.47062501423481684,0.7757803792409704,-0.08619926083671547,0.6414615147875262,0.2676344175973106,0.5421574337692235,-0.3768001618503617,-0.4427063695807121,-0.591556395584054,-0.125698481563943,-0.22497101195882013,-0.1870050107902068,-0.1710239680696064,1.044484826505658,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
0.46701728593954106,1.9598163607344887,1.2547681598672353,2.4324131530115016,2.0857750919602442,1.6905065542381619,-0.3282240614434371,-0.44708132733371936,-0.6926527998032561,-0.3613812160220604,0.1643897129498615,0.02389573569068432,-0.17926401999797317,0.09395030429586336,0.30155851583069676,-0.31455574795835695,-0.18712463564869683,2,0
4.001450329292311,3.67397362086044,-0.5072560804983821,0.38727458654227703,-0.5110326077785631,-0.5480743196779442,1.714806471462514,-0.36329604577206315,0.16018662409227502,-0.5415707545653794,-0.19716542119287017,0.5759485193435342,4.711316041002793,3.3012083172130953,-0.5036412515367641,0.427897780750743,1.560652421275285,3,2
-0.6060100300049586,-0.7893927414979152,-0.5836679237525955,0.11537639035662493,-0.6332427373340395,-0.6295914447851819,-0.3760352958139286,-0.44953956316285393,-0.4609370176968255,-0.5411859855481277,-0.28402363494241034,-0.1831706501616351,-0.3282975143182467,-0.365135563736963,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,3,3
-0.19977421764984954,-0.18567434861552543,-0.21857046765987223,0.4533328151732353,0.09342565834866474,-0.06861131617750836,-0.3574773983140948,-0.44790085011718983,-0.7221051440250973,0.7828328001657087,0.3927799798045649,-0.1267132145539534,-0.2795300474767458,-0.31971140991401403,-0.5036412515367641,-0.5101612236560068,-0.3355795824975282,2,1
-0.7137857902444715,-0.9067574095989935,-0.6316324755369378,-0.22168675606927724,-0.9118830417456761,-0.7272792461833711,1.2264340043160746,2.711797927522387,0.656908698842166,0.4659742622648745,-0.2844123748643073,-0.2948701791704461,-0.33072809382083374,-0.3933793872353067,-0.5036412515367641,2.3980241077909104,-0.33951835706343514,0,2
0.36307739459920824,0.22046777634528783,-0.38989599679624676,1.2733921545951492,-0.41298642823761794,-0.1898229632305779,-0.3203376447062982,-0.44762860247404546,-0.7168091814719953,-0.34415924089387245,0.027167210754612495,-0.2472356810251731,-0.10251823613136482,-0.08181862938927281,0.890672960648364,-0.5395743587880021,-0.3270204318849414,1,0
-0.595536715997361,-0.7668755793401338,-0.5442515907078394,-0.4820669178198279,-0.5325492611087104,-0.5787598266359676,-0.3786043150757846,-0.4481191534661828,-0.5460582480367553,-1.0834100591311575,-0.28640848679827396,-0.3266858088059782,-0.3267009679902077,-0.34476218076105186,1.3748060455358377,-0.45072730160158353,-0.3422659892029944,3,0
-0.6854132445841916,-0.898336329672482,-0.6701022661532633,0.3210212601843458,-1.0688072541048284,-0.7999773494676029,0.5772344232192808,0.3674868174978334,2.124879700108067,-0.49378305721571825,-0.2892900660738662,-0.21375350820017597,-0.3311684921350865,-0.393383199726667,2.5940455253386983,1.1348186433918928,0.12923039106634743,0,0
-0.7082888521266639,-0.8950356344166287,-0.615273619648081,-0.6446637011133058,-0.810263895089376,-0.7170946045450042,3.205754511778078,1.9556478146577887,2.482713753815968,0.4174515260593837,-0.2920355952221386,-0.2702304987836483,-0.3307336062861153,-0.3933840883035196,-0.5036412515367641,2.2946173466515414,-0.18062643592861613,0,1
-0.453519091147097,-0.11480068819168124,1.4742928783874802,0.8703830433799751,2.0553536963000014,0.5046727247930413,-0.3815067711349348,-0.4498533633931577,-0.743224107774066,-0.5834352039527959,-0.2799450253406681,-0.17015100162276015,-0.32317150736534606,-0.32392995457755513,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,1,3
0.9111203692431329,0.7260078442680038,-0.47255133235576685,0.43946381122990213,-0.4703416220621684,-0.371667513398386,-0.3646330154094512,-0.4444599406318812,-0.3434492525053154,-0.6670129948892793,-0.26078838384999065,-0.19025065598255936,0.5956516025649261,-0.31674011484744513,1.7788057252729061,-0.3444800889892754,-0.36729090098742556,2,0
-0.7083650645828148,-0.8825194902513581,-0.613553998450763,-1.4637031769778182,-0.639803352537798,-0.7194221850027857,2.3841885796612203,2.813044003880733,2.1608885515485294,-0.2221518209898249,-0.28878113770382596,-0.27469288310706264,-0.3307104060708762,-0.3933732552122597,-0.5036412515367641,2.4574787274374206,1.7169602321627278,0,1
-0.48776684871085096,-0.24752207884287927,0.959176412143872,3.062641188329439,1.7472718793098483,0.2731510276493905,-0.3760526379669774,-0.44975033258964864,-0.505370472620136,1.3512638284262262,-0.25627307599262766,-0.30303999534774695,-0.3236343475346874,-0.359852178281171,1.2909832067133147,-0.4250184559672438,-0.48103171389506083,3,0
-0.7165532819093215,-0.9085172980757086,-0.588518643335473,-0.37106438814952153,-0.9066586966151678,-0.606866206755118,1.2448650723882093,2.587878328739007,0.3117979886008303,-0.615499493819794,-0.29228842491215434,-0.28964159720942945,-0.33073080159886287,-0.39338247235759183,-0.5036412515367641,2.1485307566654277,-0.03510239160565668,0,1
-0.39357852574606417,-0.09820117313911468,0.9037400628839072,0.910869903963229,1.543942648172807,0.47862585218675596,-0.38116600385768484,-0.448433264863522,-0.2881376751799277,-0.7115762433820221,-0.2758707627133656,-0.16271259901733504,-0.3258457515805539,-0.33389315079466003,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,1,3
-0.7211735335132432,-0.9143528070079094,-0.6579338558107746,-0.897703836376193,-0.9404097372457212,-0.7960529642102389,0.8039673830009647,1.6983169459051932,2.5089187085641376,-0.5087371565729477,-0.29205164994813076,-0.2830534506855031,-0.33075967442186616,-0.39338063437173754,-0.5036412515367641,2.537971992928629,2.3142293944258805,0,1
-0.708453085809193,-0.9018435586029857,-0.6348959086480817,-0.40972553728516536,-0.9007566185693798,-0.6809046218838545,1.2046162136342091,2.37087673837385,2.6242101311671036,0.031921535928326944,-0.2913666756624324,-0.28138467741231443,-0.33077577173890754,-0.39338210203038637,-0.5036412515367641,0.15027674286790751,3.145113416678144,0,2
-0.029136489976485918,1.002513272059729,2.6428668628796776,-1.212228939137699,2.4710969112121224,2.453096610478999,-0.370947061357735,-0.44684019666006075,-0.3570043214163881,0.047176283789313884,-0.20392101099451015,-0.28827059087400725,-0.31668228120090625,-0.2421233744388531,-0.5036412515367641,-0.4891918960256588,-0.3496406086421642,2,2
-0.2664889928053925,-0.28293633168632765,-0.30657560958909436,0.7037741536363376,0.04905803226206079,-0.28464312299302424,-0.3745649036829837,-0.44651356822777327,-0.6388381734868094,1.7533442966228494,0.32021347192932703,-0.029351303298784007,-0.30099180203513265,-0.3019337332918939,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
0.9732463687170333,0.7784493938824678,-0.5288417897284008,0.5712414631223527,-0.48006135634361075,-0.5715710043234702,-0.3666451927317673,-0.44047238042262954,-0.19450278405792484,-0.26023466277733664,-0.2644363979310506,-0.032192793574975016,0.786325358098789,-0.317538405640595,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
-0.28068439645562576,-0.24596402036586879,-0.06513655079404264,-0.42025595422202955,0.24072350699153253,0.1531999282795299,-0.38250564238941737,-0.44987455559557377,-0.3847271963853993,-0.05683541678665465,-0.2813347220375499,-0.2974586495156867,-0.3193369381236517,-0.18489030085080776,-0.5036412515367641,-0.5238245609241475,-0.5152552032928426,2,2
-0.7082888521266639,-0.8950356344166287,-0.615273619648081,-0.6446637011133058,-0.810263895089376,-0.7170946045450042,3.205754511778078,1.9556478146577887,2.482713753815968,0.4174515260593837,-0.2920355952221386,-0.2702304987836483,-0.3307336062861153,-0.3933840883035196,-0.5036412515367641,2.2946173466515414,-0.18062643592861613,0,2
-0.47175451812821995,-0.26612899921868727,1.0341555178393353,0.3779686682697312,1.4748655927462557,1.014149300847011,-0.37882088480111936,-0.44998557761448377,-0.6992190256784931,-0.0014312828649881456,-0.2820801909985221,-0.33995869123064626,-0.32307820250020647,-0.32210794951353583,-0.5036412515367641,-0.47936810782642436,-0.5138254514570928,1,1
0.44692767142896217,1.033363947770342,0.6356253756888165,0.22348647066005842,0.7172775427408856,1.4502320769446764,-0.3248397550034647,-0.44377414066492843,-0.6048947181734292,0.42847040321777136,0.43743834049483366,0.08976446797660459,-0.11385789825801794,0.06868701097647013,0.6400250525892037,-0.35099601474898623,-0.23670399200915956,2,0
-0.6247701367625439,-0.8234672924932445,-0.6154210005152795,0.5697200666455474,-0.7818263998302849,-0.7232923067890292,-0.3772346399018116,-0.44979803633077325,-0.38827515342299573,-0.8407915596222633,-0.2760050855141373,-0.33924537816468076,-0.3298913481670144,-0.3489329106916742,-0.5036412515367641,-0.5937410272223014,-0.4981946937623066,2,2
0.3518118213365859,0.7859054267869003,-0.014637795158002733,1.5423523211116796,0.5531922410839002,0.09555711995198901,-0.3744325946641938,-0.4474185585450353,-0.4323820311093607,0.20795145312769117,0.10893037586133535,-0.21887374180644126,-0.013568280013454769,-0.0508588457186256,1.3671650064516259,-0.5112790722303178,-0.29117746238871905,1,0
-0.4963382487914492,-0.47199639861543435,-0.18561373341694484,1.7411542791069068,0.5891985540582371,-0.12113126744569558,-0.3662356236409143,-0.44996618000314587,-0.41291394457984937,4.619393596110134,-0.26666754208218,-0.29669388108895384,-0.3096386956764584,-0.3663412978902366,-0.5036412515367641,-0.49871245906360584,-0.5164070252438362,3,2
-0.7231039804240351,-0.9098525885874607,-0.6277818479370995,-0.867306394749682,-0.8508858212656412,-0.706673136289021,1.452415068362942,1.9724392928579073,2.653467297358899,-0.31277117688839134,-0.28830450707696426,-0.2916495098749246,-0.33074336354473377,-0.3933825868349356,-0.5036412515367641,2.1259725920282397,2.7439315329997083,0,2
-0.5860875609265753,-0.4328558677331317,0.4650361827953423,-2.9451802950193855,1.8902318203780824,-0.1730054040230327,-0.3821019534646836,-0.4497639303243095,-0.6872033282512766,4.006957507937283,-0.2674426420289475,-0.20918139488296605,-0.3206760926597214,-0.36768591106854787,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,3,3
-0.47356124228767116,-0.1528146391944709,1.5488480397861295,0.035768954092318235,2.090792289662789,0.7707282139653902,-0.3764024281558485,-0.4488402694085491,-0.7601254241415907,-0.5595044916743214,-0.28500255592770163,-0.3335734271962863,-0.31825632492770906,-0.2966210182214467,-0.5036412515367641,-0.5467814505757683,-0.4347181134073477,1,1
-0.20398924536329616,-0.28969651513084216,-0.35295260488782404,0.3464112049772423,-0.21238759460925555,-0.1788733705079755,-0.36892054679486297,-0.4474434579296387,-0.4949436694840453,1.3526202586243963,0.4971773330377818,0.22641284308764642,-0.2871103182083524,-0.3197208013767975,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
1.0930425667017782,0.6696403411356111,-0.5061221243835832,0.448253098106358,-0.7150768344124695,-0.4969381584077981,-0.3572222911416156,-0.44584977123772235,-0.346335498289822,-0.5224091820718824,-0.255175365833333,-0.10596197538120408,0.4017945652850079,-0.3498106344300622,-0.5036412515367641,-0.18752274329075444,-0.36839464463117966,2,2
-0.7011049170213577,-0.8955692080041218,-0.6714410354208367,-0.03332946053588263,-0.8930841326789487,-0.8230072525176435,2.993574376511259,1.5336434783657402,1.0551178369917136,-0.22679631080312734,-0.286336449017889,-0.2799511180849419,-0.3306923511769692,-0.393376970877341,-0.5036412515367641,0.0773502529382662,2.4651621916021007,0,1
3.229010704406776,1.9480704561792386,-0.6283155633287331,0.2261586799455593,-0.9969564079849608,-0.6802811504247352,0.7716716459012658,-0.4248229670863244,-0.44535862973504037,-0.6129018366046839,-0.2560590296129429,-0.15683387320005243,2.412474096361438,1.4626430712515983,-0.5036412515367641,-0.40648584430267276,0.10789263231843388,3,2
-0.6936879435500365,-0.8879540276761779,-0.6221091153561751,0.5779196199914993,-0.8702149655007266,-0.7209593523836438,0.6024343719497188,0.15715414941876235,2.2241692606790604,0.20465346542430754,-0.29157326458784594,-0.2105522880139155,-0.3311601176152816,-0.39334730632089476,3.8365052731709683,0.017414607192086658,2.3645193518734877,0,0
1.0382213363370052,0.6006847447913404,-0.5059268603687003,0.5395576252180074,-0.738104950674247,-0.5031138705090865,-0.3475790484650162,-0.43997010997500813,-0.13247647136131177,0.3474082936623501,-0.27225064783535774,-0.11362701924268508,0.819068241484036,-0.3129541647541084,-0.5036412515367641,-0.019970153305508793,-0.2537626060637603,2,1
1.0440529845701847,1.0100528878786068,-0.5602845375050993,0.6808080993632798,-0.307311944337982,-0.66293095921141,-0.2568146262458771,-0.44557534686097294,-0.4757094122275673,0.6229144391083015,2.538496474350418,2.976910979363761,0.26438112917832285,-0.2952365725237557,-0.5036412515367641,-0.4316096307633135,-0.27819378414597873,1,1
-0.2889594784532133,0.3520044933033564,2.9154497987175003,-2.207716884188684,2.4096809821319236,1.9238024667871025,-0.3779059030447258,-0.4470428778980946,-0.26441297046589884,0.06555028762549887,-0.2361335159468228,-0.29006325060841304,-0.31653836295606214,-0.2399976026563043,-0.5036412515367641,-0.4770682253928571,-0.29464867502213066,2,1
-0.7237345297146959,-0.9284559934602177,-0.6513371234878452,-0.6660809744611805,-1.1242841229401137,-0.7226244836298347,0.18240016317652982,1.1648806711469324,2.281367705967541,-0.24952515561645433,-0.2889126424719107,-0.27019778134405,-0.33076857905240536,-0.3933861035266108,-0.5036412515367641,2.8018613676039923,0.7131684527540056,0,2
0.45951770263651043,0.5511712114040809,-0.092692203019822,-0.09087081783558029,-0.05474861482539465,0.6534454698999155,-0.3765864347384951,-0.4466423263524543,-0.5827789257767204,-0.10367390443004247,-0.23580813393034314,-0.2359162018332235,-0.21314665992556114,0.6880983146511142,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,2,3
-0.3909402467844917,-0.021623668448350737,1.8167052447782666,-0.12074706037108432,1.8535615608094869,1.1799064821803322,-0.37078991649464377,-0.4485625150959989,-0.5904834357806543,-0.3519796468158372,-0.27579005773137394,-0.2975904147638893,-0.27812586950672935,-0.23904621452819588,1.431739647757856,-0.49631471981792374,-0.47591199935762757,1,0
-0.5417748038711963,-0.5148704252528282,-0.030125397729270812,1.633555525249952,0.7537046273385007,-0.07192136874922118,-0.3804237593380741,-0.450250405276685,-0.5046363010234223,3.7712227905099818,-0.2754191510331989,-0.32112182941129364,-0.3207294954995241,-0.3662695629086602,-0.5036412515367641,-0.5787715258774319,-0.554679081330662,3,2
-0.7207641225226673,-0.9227288949242891,-0.6675959383447557,-0.17285566501224225,-1.0687443401555023,-0.8086716846116152,0.05726486403615672,2.3597246152237563,1.0806842611206438,-0.16375489427624712,-0.2858135403061656,-0.2993888272662114,-0.33068862703959434,-0.39337011781954045,-0.5036412515367641,2.149413528947609,2.3592608162693347,0,2
-0.5756989588753921,-0.5544042336491289,-0.12124342977900304,-0.710930955171166,0.8570566260642363,-0.28991341962479306,-0.3760777706857167,-0.44989298858219234,-0.49098455136313646,5.057508700388985,-0.27397917101204466,-0.2149920865866564,-0.3218607777342257,-0.37852342444953474,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,3,3
-0.7209440667459724,-0.9053138217362204,-0.6218970595267296,-1.5128904584125251,-0.8092208871589438,-0.6952615645596572,0.8031134907576664,3.3967140955084,0.9088713279700378,-0.23878616470337904,-0.29041248687404364,-0.2866925351935651,-0.33078550197015893,-0.39337175831884635,-0.5036412515367641,3.030557091394264,-0.08893430276762247,0,1
-0.7050612014589048,-0.898672639295955,-0.620215054272237,-0.5110549629534488,-0.8934810864848237,-0.7005964399259274,1.1042376521642197,3.2105539937936194,3.35214495084147,0.8884551892771199,-0.29008937544240276,-0.2870052720539763,-0.3307061086676657,-0.393369594688553,-0.5036412515367641,2.901495042305894,1.5288889794408278,0,1
-0.6375764659228028,-0.8401150436209968,-0.6337912464435586,0.4889119895964323,-0.8369702001775293,-0.7294440365568067,-0.3820241149497594,-0.4498838339984184,-0.22791091732468752,-0.8679218097841259,-0.28228618045352916,-0.3428055285101139,-0.3304573626984492,-0.3541942586794268,-0.5036412515367641,-0.48435947395231926,-0.4769314796448624,2,1
-0.5376643394085187,-0.5909404012628148,-0.17299676543518558,-0.30621383581286704,0.23103268407016675,-0.09208985065814584,-0.3794557206303937,-0.4496185643065921,-0.5338459203316573,2.3509570056379365,-0.28297643175227366,-0.24367822392396693,-0.32051739698269943,-0.33123304784652396,-0.5036412515367641,-0.6192840878065127,-0.6103410369400712,3,3
-0.697681242399596,-0.8978119127503673,-0.6426344153475263,-0.2419298152800484,-0.9550898612569217,-0.7170540658492272,2.3231185691325975,3.2968872865505454,3.4545579291257065,-0.008669485251693646,-0.2878100928190971,-0.25835553720425297,-0.33072609696424693,-0.3933592701283553,-0.5036412515367641,2.4695326646362115,2.819583800553779,0,2
-0.7128734268811834,-0.9156164268301552,-0.6562137231287888,-0.46042987638948385,-1.0454568577270889,-0.7931548864135352,1.2804741578034118,3.526148763017263,1.4065331065405806,0.3512441336511913,-0.29040567206858575,-0.2794821958295112,-0.3307813613079437,-0.3933746078929423,-0.5036412515367641,3.2516576040508505,2.670299925620941,0,1
0.8242244612313813,0.4650233670664958,-0.4758682277625681,0.3816750276770036,-0.6815487077876003,-0.42255144309721654,-0.3680210611378235,-0.4481059324563488,-0.5258421662072625,-0.7159226199792657,-0.2681264169628515,-0.14967529211601552,0.6120759851999531,-0.3234132948186798,1.26865119788289,-0.33800968902894485,-0.5474080127475227,2,0
-0.6540261631322152,-0.8411270135440669,-0.6252247057420729,-0.3597008704807846,-0.7154841622636601,-0.7293698706037665,-0.3746757306592252,-0.4495542267801131,-0.5553704384122107,-0.8699072420792736,-0.2734996065671685,-0.3436800567879552,-0.33013679996498546,-0.3552560755568756,-0.5036412515367641,-0.5767730652664986,-0.48844530833231753,2,1
-0.7177645083908399,-0.9062092531740454,-0.6388385107157246,-1.5479550892507237,-0.8597924768295238,-0.7533637063119084,0.2172541375476788,1.3513420813193844,0.21401729840004297,-0.08859302201849074,-0.2878498340979482,-0.27438268262562304,-0.33079094986493796,-0.3933734664884367,-0.5036412515367641,1.7322332703473726,0.9018322194459336,0,2
-0.16908840151682145,0.598073383858811,3.1974541370379677,-2.111722243266935,2.2847887040635277,2.546168778228046,-0.373630234807644,-0.44497966468661615,-0.1079620505327014,-0.3305506025772948,-0.17502922697875048,-0.2255391373039884,-0.29586395169205015,-0.08423856582107804,-0.5036412515367641,-0.37166663037989844,-0.20074306443330753,2,1
4.382437145960154,5.473251374079168,-0.3373371453994881,0.6759790215814822,0.042423140162103676,-0.33533144132566217,50.36650127051844,2.2005368690154663,2.7993405867922094,0.8820691816862831,-0.14007631548023552,0.4791008568333302,7.450231030711983,5.596598512924318,-0.5036412515367641,2.090810449367598,8.582499784453253,3,1
-0.524859061083343,-0.21654989023878488,2.0964217403263503,-2.404596028696401,2.405119708050472,0.7692476267356539,-0.3784091494018348,-0.44999500538754894,-0.6862742830072215,-0.7613025843196293,-0.28635334928242,-0.3321741942899785,-0.3229182418309386,-0.34250037846517845,-0.5036412515367641,-0.5674133770660528,-0.5521222172437589,1,1
0.9791340954108321,0.6601941550101624,-0.4542432957312698,0.4661916791070731,-0.6168575228444314,-0.3156152631724638,-0.37045150439918717,-0.4501226784932206,-0.16040000286077044,-0.8782108393246644,-0.2677154673579022,-0.20307857187710676,0.15853694870837537,-0.334090986840562,1.9973680433393326,-0.41668647895256966,-0.5267589277495321,2,0
-0.4924478519941549,-0.37048652547624505,0.8905281641884134,-0.7674617652676514,1.1194813510135293,0.5478940923258444,-0.3809576602709558,-0.4500062485918854,-0.6293997168632326,-0.5344272074428988,-0.28206067840580984,-0.31213813425517456,-0.31792077347774067,-0.28921976917084546,-0.5036412515367641,-0.5121230698005294,-0.5294498415417512,1,2
-0.1936395885726594,-0.10107769712243209,-0.2158754291184573,0.8526901127025366,0.32782096264773547,-0.16264361139093172,-0.3647186496168725,-0.44969842151482775,-0.41664463080875314,1.089170471752474,0.6004934134049151,0.08155125021978286,-0.27261821389887386,-0.30313988976629536,-0.5036412515367641,-0.4302449365210666,-0.490769804236054,2,2
-0.695917479215785,-0.9031141872308299,-0.6590081592994432,0.47702402289133966,-1.0378886935375415,-0.798459520710801,0.44236904594866705,0.9738174047110217,2.051738320734759,-0.33904964580820435,-0.2899407843511322,-0.18625382246395436,-0.3311744889068214,-0.39337530284097433,1.2543177734364008,1.9220796988141533,1.2778335697597327,0,0
0.9233797402147599,0.6120233809058134,-0.44550663107355626,0.3773639937805729,-0.6137363693341937,-0.38166376002989444,-0.32708860619218644,-0.4492738602642535,-0.5988982754116378,-0.7369578668108588,-0.2504115052271197,-0.2099652301935444,0.35255925504155794,-0.33418962699209565,1.0668827298894015,-0.18981310505067994,-0.46442168736719586,2,0
-0.6890595812620882,-0.8816823901633523,-0.6511002676664962,0.11103882179801054,-0.8387242438214443,-0.7629921971640721,2.545360711579887,-0.0953619487933395,2.276204855724966,-0.1533161363346697,-0.2906892225450342,-0.16389205355032174,-0.33118008728157805,-0.39339006639078183,3.1922674515742977,1.0278146388258407,1.307390662587517,0,0
-0.5922832902902974,-0.7392489782538457,-0.5068392101310253,0.23375904270264758,-0.3454926639698973,-0.5494750808211407,-0.3795463473543481,-0.44878656743457646,-0.6426307875849786,-0.9952427553056273,-0.2776181828297272,-0.3239177518521158,-0.3257997564479349,-0.3490203679772089,0.9453069488063084,-0.4447164598741847,-0.4038794637194537,3,0
-0.42107972039469715,-0.4884600093525099,-0.41289069283523816,0.18434725287924614,-0.013760024674468579,-0.41987949721751205,-0.37765263844860064,-0.4501834983983619,-0.6435347492081304,5.417935574125114,-0.24370429001522276,-0.31167343009142445,-0.3095742889503869,-0.302814122463405,-0.5036412515367641,-0.4991346995857253,-0.5087603006654958,3,2
